type,region,viewer_index,cycle,target_label,target_url,game_id,request_start_ms,request_started_at,request_started_at_offset_ms,status,ttfb_ms,total_ms,body_bytes,body_hash_short,cf_cache_status,cf_ray,age,cache_control,server,server_timing,x_worker_cache,x_arch,x_replay_play_index,x_upstream_cache,content_encoding
request,us-east-1,3,8,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435257253,2026-05-10 17:47:37.253000+00:00,267823,200,26.47,31.09,1117869,03cfd2879ac6,HIT,9f9ac525d9ad706f-IAD,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,2,8,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435257535,2026-05-10 17:47:37.535000+00:00,268105,200,118.31,209.92,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,12,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435258058,2026-05-10 17:47:38.058000+00:00,268628,200,21.38,39.32,1117869,03cfd2879ac6,HIT,9f9ac52ae88e706f-IAD,21,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=2",HIT,baseline,,,br
request,us-east-1,11,8,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435258432,2026-05-10 17:47:38.432000+00:00,269002,200,117.63,118.28,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,4,9,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435266145,2026-05-10 17:47:46.145000+00:00,276715,200,119.59,142.55,1187710,7dd1ac66cf70,,9f9ac55d7ed7c948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=5, render;dur=0, total;dur=15, cfEdge;dur=14,cfOrigin;dur=0,cfWorker;dur=74",,tiered,,HIT,br
request,us-east-1,9,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435268300,2026-05-10 17:47:48.300000+00:00,278870,200,253.49,366.1,1184369,03cfd2879ac6,,9f9ac56ae80ac948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=49, percentiles;dur=106, render;dur=0, total;dur=159, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=227",,baseline,,,br
request,us-east-1,6,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435268892,2026-05-10 17:47:48.892000+00:00,279462,200,30.24,35.53,1184369,03cfd2879ac6,HIT,9f9ac56e9a29c948-IAD,0,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,15,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435269517,2026-05-10 17:47:49.517000+00:00,280087,200,33.13,149.89,1184369,03cfd2879ac6,HIT,9f9ac5728d83c948-IAD,0,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,8,9,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435272944,2026-05-10 17:47:52.944000+00:00,283514,200,161.61,162.3,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,0,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435273244,2026-05-10 17:47:53.244000+00:00,283814,200,31.93,41.14,1184369,03cfd2879ac6,HIT,9f9ac589cc24c948-IAD,4,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,14,9,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435274189,2026-05-10 17:47:54.189000+00:00,284759,200,123.3,123.95,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,10,9,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435276027,2026-05-10 17:47:56.027000+00:00,286597,200,555.57,677.2,1266819,7dd1ac66cf70,,9f9ac59b3ad3c948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=422, percentiles;dur=3, render;dur=0, total;dur=425, cfEdge;dur=51,cfOrigin;dur=0,cfWorker;dur=484",,tiered,,HIT,br
request,us-east-1,7,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435276742,2026-05-10 17:47:56.742000+00:00,287312,200,83.46,87.87,1266819,7dd1ac66cf70,,9f9ac59faf9ec948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=3, render;dur=0, total;dur=10, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=54",,tiered,,HIT,br
request,us-east-1,16,9,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435278169,2026-05-10 17:47:58.169000+00:00,288739,200,114.36,237.22,1266819,7dd1ac66cf70,,9f9ac5a89f11c948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=6, render;dur=0, total;dur=14, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=83",,tiered,,HIT,br
request,us-east-1,1,9,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435281336,2026-05-10 17:48:01.336000+00:00,291906,200,86.04,90.11,1266819,7dd1ac66cf70,,9f9ac5bc6a35c948-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=5, render;dur=0, total;dur=13, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=57",,tiered,,HIT,br
request,us-east-1,5,9,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435279903,2026-05-10 17:47:59.903000+00:00,290473,200,3486.22,3486.99,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,11,9,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435285844,2026-05-10 17:48:05.844000+00:00,296414,200,122.75,124.73,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,2,9,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435286612,2026-05-10 17:48:06.612000+00:00,297182,200,263.2,263.89,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,13,9,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435288600,2026-05-10 17:48:08.600000+00:00,299170,200,114.0,125.14,1266819,7dd1ac66cf70,,9f9ac5e9dd36e607-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=16, percentiles;dur=8, render;dur=0, total;dur=24, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=70",,tiered,,HIT,br
request,us-east-1,3,9,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435288810,2026-05-10 17:48:08.810000+00:00,299380,200,28.73,35.04,1184369,03cfd2879ac6,HIT,9f9ac5eb1895e607-IAD,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,12,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435289782,2026-05-10 17:48:09.782000+00:00,300352,200,25.42,125.29,1184369,03cfd2879ac6,HIT,9f9ac5f1299de607-IAD,21,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,9,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435297385,2026-05-10 17:48:17.385000+00:00,307955,200,60.33,82.8,1184369,03cfd2879ac6,HIT,9f9ac620cec1c9b1-IAD,28,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=10, cfCacheStatus;desc=""HIT"", cfEdge;dur=15,cfOrigin;dur=0,cfWorker;dur=10",HIT,baseline,,,br
request,us-east-1,4,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435299176,2026-05-10 17:48:19.176000+00:00,309746,200,104.66,110.4,1266819,7dd1ac66cf70,,9f9ac62bd963c9b1-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=11, percentiles;dur=5, render;dur=0, total;dur=16, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=78",,tiered,,HIT,br
request,us-east-1,0,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435299441,2026-05-10 17:48:19.441000+00:00,310011,200,454.02,567.47,1286688,1ddce6911d02,,9f9ac62d8c05c9b1-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=144, percentiles;dur=5, render;dur=0, total;dur=154, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=423",,baseline,,,br
request,us-east-1,6,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435302813,2026-05-10 17:48:22.813000+00:00,313383,200,31.41,36.68,1286688,1ddce6911d02,HIT,9f9ac64299cfc9b1-IAD,2,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,15,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435303715,2026-05-10 17:48:23.715000+00:00,314285,200,29.0,151.55,1286688,1ddce6911d02,HIT,9f9ac6483ba9c9b1-IAD,3,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,8,10,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435304600,2026-05-10 17:48:24.600000+00:00,315170,200,232.45,233.12,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,16,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435306257,2026-05-10 17:48:26.257000+00:00,316827,200,183.74,189.17,1355440,7dd1ac66cf70,,9f9ac6582e05c9b1-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=92, percentiles;dur=6, render;dur=0, total;dur=98, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=156",,tiered,,EXPIRED,br
request,us-east-1,14,10,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435308410,2026-05-10 17:48:28.410000+00:00,318980,200,149.72,150.56,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,5,10,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435308783,2026-05-10 17:48:28.783000+00:00,319353,200,156.9,157.69,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,10,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435309084,2026-05-10 17:48:29.084000+00:00,319654,200,103.44,120.69,1355440,7dd1ac66cf70,,9f9ac669ca7ac9b1-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=3, render;dur=0, total;dur=12, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=73",,tiered,,HIT,br
request,us-east-1,7,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435309100,2026-05-10 17:48:29.100000+00:00,319670,200,204.08,226.99,1355440,7dd1ac66cf70,,9f9ac669fef5ee0d-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=3, render;dur=0, total;dur=11, cfEdge;dur=110,cfOrigin;dur=0,cfWorker;dur=68",,tiered,,HIT,br
request,us-east-1,1,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435310989,2026-05-10 17:48:30.989000+00:00,321559,200,120.96,237.64,1355440,7dd1ac66cf70,,9f9ac675be12c9b1-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=5, render;dur=0, total;dur=13, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=92",,tiered,,HIT,br
request,us-east-1,3,10,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435314427,2026-05-10 17:48:34.427000+00:00,324997,200,32.8,38.4,1286688,1ddce6911d02,HIT,9f9ac68b39a1c9b1-IAD,14,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=7, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=7",HIT,baseline,,,br
request,us-east-1,11,10,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435314546,2026-05-10 17:48:34.546000+00:00,325116,200,156.95,157.58,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,2,10,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435318492,2026-05-10 17:48:38.492000+00:00,329062,200,164.71,165.39,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,13,10,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435320813,2026-05-10 17:48:40.813000+00:00,331383,200,109.14,272.9,1355440,7dd1ac66cf70,,9f9ac6b32b30916d-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=13, percentiles;dur=5, render;dur=0, total;dur=18, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=69",,tiered,,HIT,br
request,us-east-1,12,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435320862,2026-05-10 17:48:40.862000+00:00,331432,200,61.62,225.2,1286688,1ddce6911d02,HIT,9f9ac6b37c5e3943-IAD,21,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=6, cfCacheStatus;desc=""HIT"", cfEdge;dur=15,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,9,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435324397,2026-05-10 17:48:44.397000+00:00,334967,200,32.46,48.94,1286688,1ddce6911d02,HIT,9f9ac6c989ac916d-IAD,24,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,4,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435326543,2026-05-10 17:48:46.543000+00:00,337113,200,87.24,203.39,1355440,7dd1ac66cf70,,9f9ac6d6ef23916d-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=4, render;dur=0, total;dur=9, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=62",,tiered,,HIT,br
request,us-east-1,0,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435328196,2026-05-10 17:48:48.196000+00:00,338766,200,28.81,33.95,1286688,1ddce6911d02,HIT,9f9ac6e14d83916d-IAD,28,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,6,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435335584,2026-05-10 17:48:55.584000+00:00,346154,200,362.98,500.26,1379675,7aa34f9009ec,,9f9ac70f8d57c583-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=139, percentiles;dur=89, render;dur=0, total;dur=244, cfEdge;dur=20,cfOrigin;dur=0,cfWorker;dur=303",,baseline,,,br
request,us-east-1,8,11,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435336273,2026-05-10 17:48:56.273000+00:00,346843,200,157.63,158.26,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,15,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435336667,2026-05-10 17:48:56.667000+00:00,347237,200,39.35,59.18,1379675,7aa34f9009ec,HIT,9f9ac7163a8ec583-IAD,0,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,1,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435338741,2026-05-10 17:48:58.741000+00:00,349311,200,203.88,324.62,1435344,7dd1ac66cf70,,9f9ac7232bbdc583-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=95, percentiles;dur=5, render;dur=0, total;dur=100, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=165",,tiered,,EXPIRED,br
request,us-east-1,16,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435339699,2026-05-10 17:48:59.699000+00:00,350269,200,124.16,131.0,1435344,7dd1ac66cf70,,9f9ac7292836c583-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=6, render;dur=0, total;dur=15, cfEdge;dur=20,cfOrigin;dur=0,cfWorker;dur=72",,tiered,,HIT,br
request,us-east-1,3,11,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435340253,2026-05-10 17:49:00.253000+00:00,350823,200,41.65,155.0,1379675,7aa34f9009ec,HIT,9f9ac72c9aeec583-IAD,4,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=6, cfCacheStatus;desc=""HIT"", cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,5,11,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435340809,2026-05-10 17:49:00.809000+00:00,351379,200,149.77,150.52,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,10,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435341360,2026-05-10 17:49:01.360000+00:00,351930,200,156.59,166.23,1435344,7dd1ac66cf70,,9f9ac7338825c583-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=14, percentiles;dur=11, render;dur=0, total;dur=25, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=112",,tiered,,HIT,br
request,us-east-1,14,11,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435342440,2026-05-10 17:49:02.440000+00:00,353010,200,185.4,224.38,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,11,11,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435342553,2026-05-10 17:49:02.553000+00:00,353123,200,178.54,179.18,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,7,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435342755,2026-05-10 17:49:02.755000+00:00,353325,200,100.12,109.34,1435344,7dd1ac66cf70,,9f9ac73c4e89c583-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=4, render;dur=0, total;dur=13, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=63",,tiered,,HIT,br
request,us-east-1,13,11,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435348475,2026-05-10 17:49:08.475000+00:00,359045,200,117.24,133.01,1435344,7dd1ac66cf70,,9f9ac7600e64f268-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=7, render;dur=0, total;dur=16, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=73",,tiered,,HIT,br
request,us-east-1,2,11,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435353617,2026-05-10 17:49:13.617000+00:00,364187,200,150.43,167.75,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,4,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435353488,2026-05-10 17:49:13.488000+00:00,364058,200,135.76,298.29,1435344,7dd1ac66cf70,,9f9ac77f6bd9da37-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=17, percentiles;dur=8, render;dur=0, total;dur=25, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=92",,tiered,,HIT,br
request,us-east-1,12,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435355926,2026-05-10 17:49:15.926000+00:00,366496,200,33.46,40.71,1379675,7aa34f9009ec,HIT,9f9ac78e9c18da37-IAD,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=6, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,9,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435358716,2026-05-10 17:49:18.716000+00:00,369286,200,30.14,48.13,1379675,7aa34f9009ec,HIT,9f9ac7a00a5cda37-IAD,22,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,0,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435358864,2026-05-10 17:49:18.864000+00:00,369434,200,64.55,120.47,1379675,7aa34f9009ec,HIT,9f9ac7a0ec7cda37-IAD,22,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,8,12,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435362954,2026-05-10 17:49:22.954000+00:00,373524,200,176.94,177.58,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,6,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435363786,2026-05-10 17:49:23.786000+00:00,374356,200,142.08,178.87,1379675,7aa34f9009ec,HIT,9f9ac7bfc94ec502-IAD,27,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=102,cfOrigin;dur=0,cfWorker;dur=8",HIT,baseline,,,br
request,us-east-1,5,12,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435367585,2026-05-10 17:49:27.585000+00:00,378155,200,187.05,187.7,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,1,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435368199,2026-05-10 17:49:28.199000+00:00,378769,200,109.81,246.73,1435344,7dd1ac66cf70,,9f9ac7db5aa5c06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=4, render;dur=0, total;dur=12, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=67",,tiered,,HIT,br
request,us-east-1,14,12,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435369140,2026-05-10 17:49:29.140000+00:00,379710,200,141.82,142.44,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
